"LMS-1529","LMS-1529-49","Active","Live Classroom Instruction","2014-02-24T00:00:00.0","2014-03-15T00:00:00.0","Umoja","2014-02-24T14:00:00.0",,,2,8,"6:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1320","LMS-1320-158","Pending","Live Classroom Instruction","2014-02-04T00:00:00.0","2014-02-05T00:00:00.0","Umoja",,,,,,,"Source to Acquire","2017-02-03T13:24:07.663"
"LMS-1564","LMS-1564-97","Active","Live Classroom Instruction","2014-02-18T00:00:00.0","2014-02-25T00:00:00.0","Umoja","2014-02-18T08:00:00.0",,,1,1,"6:30","Funds and Cost Management","2017-02-03T13:24:07.663"
"LMS-1529","LMS-1529-62","Active","Live Classroom Instruction","2014-02-17T00:00:00.0","2014-02-28T00:00:00.0","Umoja","2014-02-17T08:00:00.0",,,1,1,"6:30","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1529","LMS-1529-63","Active","Live Classroom Instruction","2014-02-19T00:00:00.0","2014-02-28T00:00:00.0","Umoja","2014-02-19T08:00:00.0",,,1,1,"6:30","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1529","LMS-1529-38","Pending","Virtual Classroom Instruction","2013-11-19T00:00:00.0","2013-12-19T00:00:00.0","Umoja",,,,,,,"Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-133","Concluded","Live Classroom Instruction","2015-10-22T00:00:00.0","2015-10-22T00:00:00.0","UNSOS","2015-10-22T09:29:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-137","Pending","Live Classroom Instruction","2015-09-08T00:00:00.0","2015-09-08T00:00:00.0","UNSOM","2015-09-08T09:29:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-138","Active","Live Classroom Instruction","2015-09-08T00:00:00.0","2015-09-08T00:00:00.0","UNSOM","2015-09-08T09:29:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-137","Active","Live Classroom Instruction","2015-09-15T00:00:00.0","2015-09-16T00:00:00.0","MINUSCA","2016-01-25T08:30:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-184","Concluded","Live Classroom Instruction","2015-11-17T00:00:00.0","2015-11-18T00:00:00.0","MINUSMA","2015-11-17T13:30:00.0",,,1,1,"4:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-154","Active","Live Classroom Instruction","2016-02-23T00:00:00.0","2016-02-23T00:00:00.0","MINUSCA","2016-02-23T08:00:00.0",,,1,1,"9:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-185","Concluded","Live Classroom Instruction","2015-10-12T00:00:00.0","2015-10-12T00:00:00.0","UNSOM",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-55","Concluded","Live Classroom Instruction","2016-03-31T00:00:00.0","2016-03-31T00:00:00.0","ESCAP","2016-03-31T13:59:00.0","UNCC","LEARNING ROOM 6",1,1,"2:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-139","Concluded","Live Classroom Instruction","2016-03-22T00:00:00.0","2016-03-22T00:00:00.0","ECLAC","2016-03-22T15:00:00.0","Sector CELADE-STIC","GIORGIO MORTARA (N-47)",1,1,"1:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-190","Concluded","Live Classroom Instruction","2015-10-14T00:00:00.0","2015-10-14T00:00:00.0","MONUSCO","2015-10-14T09:59:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-191","Active","Live Classroom Instruction","2015-10-05T00:00:00.0","2015-10-05T00:00:00.0","UNOWA","2015-10-05T09:59:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-162","Concluded","Live Classroom Instruction","2015-10-19T00:00:00.0","2015-10-23T00:00:00.0","MINUSMA","2015-11-03T13:30:00.0",,,1,1,"4:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-179","Concluded","Live Classroom Instruction","2015-10-07T00:00:00.0","2015-10-07T00:00:00.0","UNIOGBIS","2015-10-06T09:59:00.0",,,1,2,"12:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-181","Concluded","Live Classroom Instruction","2015-10-12T00:00:00.0","2015-10-12T00:00:00.0","UNIOGBIS","2015-10-06T09:59:00.0",,,1,7,"18:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-151","Pending","Live Classroom Instruction","2016-03-29T00:00:00.0",,"MONUSCO","2016-03-29T09:59:00.0",,,1,1,"3:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-176","Active","Live Classroom Instruction","2015-10-15T00:00:00.0","2015-10-15T00:00:00.0","UNSMIL","2015-10-15T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-158","Active","Live Classroom Instruction","2015-09-28T00:00:00.0","2015-09-30T00:00:00.0","UNGSC","2015-09-28T09:59:00.0",,,1,3,"24:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-183","Concluded","Live Classroom Instruction","2015-10-12T00:00:00.0","2015-10-12T00:00:00.0","UNIOGBIS","2015-10-06T09:59:00.0",,,1,7,"24:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2014","LMS-2014-21","Concluded","Live Classroom Instruction","2015-09-29T00:00:00.0","2015-10-30T00:00:00.0","Umoja","2015-09-29T07:30:00.0",,,1,2,"11:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2014","LMS-2014-28","Concluded","Live Classroom Instruction","2015-10-19T00:00:00.0","2015-10-20T00:00:00.0","Umoja","2015-10-19T03:00:00.0",,,1,2,"11:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1303","LMS-1303-191","Concluded","Live Classroom Instruction","2015-09-10T00:00:00.0","2015-09-13T00:00:00.0","UNOV","2015-09-10T09:59:00.0",,,1,1,"8:00","Funds and Cost Management","2017-02-03T13:24:07.663"
"LMS-2168","LMS-2168-38","Pending","Live Classroom Instruction","2015-09-18T00:00:00.0","2015-10-18T00:00:00.0","UNAMI",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-1984","LMS-1984-31","Concluded","Live Classroom Instruction","2015-10-26T00:00:00.0",,"Umoja","2015-10-20T07:30:00.0",,,1,2,"11:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1320","LMS-1320-298","Active","Live Classroom Instruction","2015-09-28T00:00:00.0","2015-09-30T00:00:00.0","ESCWA","2015-09-28T08:00:00.0",,,1,3,"25:30","Source to Acquire","2017-02-03T13:24:07.663"
"LMS-1879","LMS-1879-8","Concluded","Live Classroom Instruction","2015-08-31T00:00:00.0",,"UNOV","2015-08-24T09:59:00.0",,,2,8,"48:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1984","LMS-1984-37","Active","Live Classroom Instruction","2015-10-02T00:00:00.0","2015-10-02T00:00:00.0","ECLAC","2015-10-02T09:30:00.0","CLADES","José Medina Echavarría",1,1,"4:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2199","LMS-2199-1","Active","Self-Paced Learning Activities","2015-10-01T00:00:00.0","2015-10-31T00:00:00.0","Umoja",,,,,,,"Umoja General","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-9","Concluded","Live Classroom Instruction","2015-12-02T00:00:00.0","2015-12-03T00:00:00.0","MINUSMA","2015-12-02T09:00:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-10","Active","Live Classroom Instruction","2015-05-04T00:00:00.0","2015-06-03T00:00:00.0","Umoja",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-18","Active","Live Classroom Instruction","2015-10-13T00:00:00.0","2015-11-12T00:00:00.0","UNAMI",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-29","Concluded","Live Classroom Instruction","2015-10-13T00:00:00.0","2015-11-12T00:00:00.0","UNMOGIP","2015-10-13T09:59:00.0",,,1,2,"16:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-37","Active","Live Classroom Instruction","2015-10-13T00:00:00.0","2015-11-12T00:00:00.0","UNSCO",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1960","LMS-1960-60","Active","Live Classroom Instruction","2015-10-28T00:00:00.0",,"MINUSMA",,,,,,,"Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1960","LMS-1960-62","Active","Live Classroom Instruction","2015-10-12T00:00:00.0",,"UNAMA",,,,,,,"Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1960","LMS-1960-70","Active","Live Classroom Instruction","2015-10-23T00:00:00.0",,"UNMIK",,,,,,,"Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-31","Concluded","Live Classroom Instruction","2015-10-26T00:00:00.0",,"Geneva Learning Environment","2015-10-26T04:00:00.0",,,1,1,"3:30","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2014","LMS-2014-37","Concluded","Live Classroom Instruction","2015-10-12T00:00:00.0",,"Geneva Learning Environment","2015-10-12T03:00:00.0",,,1,5,"42:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2231","LMS-2231-1","Active","Self-Paced Learning Activities","2015-12-03T00:00:00.0","2016-01-02T00:00:00.0","United Nations",,,,,,,"Payroll and Benefits Management","2017-02-03T13:24:07.663"
"LMS-2168","LMS-2168-166","Active","Live Classroom Instruction","2015-10-26T00:00:00.0","2015-10-26T00:00:00.0","UNAMI","2015-10-26T09:00:00.0","Learning Centre","Learning Centre",1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-89","Active","Live Classroom Instruction","2016-02-01T00:00:00.0","2016-03-02T00:00:00.0","UNAMA","2016-02-01T09:00:00.0",,,1,5,"40:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-119","Concluded","Live Classroom Instruction","2016-06-27T00:00:00.0","2016-06-27T00:00:00.0","RSCE","2016-06-27T10:29:00.0",,,1,1,"6:45","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-120","Pending","Live Classroom Instruction","2016-02-01T00:00:00.0","2016-02-05T00:00:00.0","UNIOGBIS",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-135","Pending","Live Classroom Instruction","2015-10-30T00:00:00.0","2015-10-30T00:00:00.0","UNFICYP","2015-10-30T09:59:00.0",,,1,1,"6:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1529","LMS-1529-192","Concluded","Live Classroom Instruction","2016-03-14T00:00:00.0",,"Geneva Learning Environment","2016-03-14T04:00:00.0","Annex Bocage 1","A1-60 - IT Training Room Bocage",1,2,"16:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2183","LMS-2183-36","Concluded","Live Classroom Instruction","2016-03-08T00:00:00.0",,"Geneva Learning Environment","2016-03-08T03:00:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1571","LMS-1571-62","Active","Live Classroom Instruction","2016-02-15T00:00:00.0","2016-02-19T00:00:00.0","UNON","2016-02-15T09:00:00.0",,,1,1,"7:00","Grants and Project Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-85","Concluded","Live Classroom Instruction","2015-11-15T00:00:00.0","2015-11-15T00:00:00.0","UNISFA",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-86","Concluded","Live Classroom Instruction","2015-10-07T00:00:00.0","2015-10-07T00:00:00.0","UNISFA",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-90","Active","Live Classroom Instruction","2015-11-03T00:00:00.0","2015-12-03T00:00:00.0","MINUSCA","2015-09-10T09:59:00.0",,,1,1,"7:30","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-92","Active","Live Classroom Instruction","2015-10-20T00:00:00.0","2015-10-20T00:00:00.0","RSCE","2015-10-20T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-174","Active","Live Classroom Instruction","2015-11-10T00:00:00.0","2015-12-10T00:00:00.0","UNOCI","2015-11-03T09:00:00.0",,,18,122,"16:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-100","Active","Live Classroom Instruction","2015-10-21T00:00:00.0","2015-10-21T00:00:00.0","RSCE","2015-10-21T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1303","LMS-1303-227","Active","Live Classroom Instruction","2016-05-09T00:00:00.0",,"UNOV","2016-05-09T03:00:00.0",,,1,2,"17:00","Funds and Cost Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-108","Concluded","Live Classroom Instruction","2015-10-05T00:00:00.0","2015-11-04T00:00:00.0","UNMIL","2015-10-08T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1306","LMS-1306-83","Active","Live Classroom Instruction","2016-03-14T00:00:00.0","2016-03-18T00:00:00.0","UNON","2016-03-14T09:00:00.0",,,1,1,"7:00","Grants and Project Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-112","Active","Live Classroom Instruction","2015-10-23T00:00:00.0","2015-10-23T00:00:00.0","MINUSCA","2015-10-23T09:29:00.0",,,1,1,"7:30","Travel Management","2017-02-03T13:24:07.663"
"LMS-1984","LMS-1984-19","Concluded","Live Classroom Instruction","2015-09-28T00:00:00.0","2015-09-29T00:00:00.0","Umoja","2015-09-28T03:00:00.0",,,1,2,"11:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1984","LMS-1984-22","Concluded","Live Classroom Instruction","2015-10-05T00:00:00.0",,"Umoja","2015-10-05T03:00:00.0",,,1,2,"16:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1960","LMS-1960-56","Active","Live Classroom Instruction","2015-09-02T00:00:00.0","2015-09-25T00:00:00.0","ESCWA","2015-09-02T08:30:00.0",,,4,24,"127:30","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2014","LMS-2014-22","Concluded","Live Classroom Instruction","2015-09-29T00:00:00.0","2015-09-30T00:00:00.0","Umoja","2015-09-29T07:30:00.0",,,1,2,"11:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1938","LMS-1938-31","Pending","Live Classroom Instruction","2015-08-31T00:00:00.0","2015-09-11T00:00:00.0","ECLAC",,,,,,,"Logistics Execution","2017-02-03T13:24:07.663"
"LMS-1732","LMS-1732-1","Active","Self-Paced Learning Activities","2015-09-15T00:00:00.0","2015-10-15T00:00:00.0","Umoja",,,,,,,"Payroll and Benefits Management","2017-02-03T13:24:07.663"
"LMS-2014","LMS-2014-33","Concluded","Live Classroom Instruction","2015-10-27T00:00:00.0","2015-10-28T00:00:00.0","Umoja","2015-10-27T04:00:00.0",,,1,2,"14:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1807","LMS-1807-16","Concluded","Live Classroom Instruction","2015-09-30T00:00:00.0","2015-10-30T00:00:00.0","ECA","2015-09-14T09:59:00.0",,,3,17,"96:00","Financial Accounting","2017-02-03T13:24:07.663"
"LMS-1996","LMS-1996-7","Active","Self-Paced Learning Activities","2015-10-05T00:00:00.0","2015-11-04T00:00:00.0","Umoja",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-51","Concluded","Live Classroom Instruction","2015-11-11T00:00:00.0","2015-11-11T00:00:00.0","ESCAP","2015-11-11T09:00:00.0",,,1,1,"3:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-11","Concluded","Live Classroom Instruction","2015-10-30T00:00:00.0","2015-10-30T00:00:00.0","MONUSCO","2015-10-30T09:59:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-14","Pending","Live Classroom Instruction","2015-10-05T00:00:00.0","2015-10-05T00:00:00.0","UNOWA","2015-09-14T09:59:00.0",,,1,3,"24:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-16","Active","Live Classroom Instruction","2015-10-13T00:00:00.0","2015-11-12T00:00:00.0","SASG CYPRUS",,,,,,,"ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2200","LMS-2200-2","Active","Live Classroom Instruction","2015-12-22T00:00:00.0","2016-01-21T00:00:00.0","UNOV",,,,,,,"Services Delivery and Property Management","2017-02-03T13:24:07.663"
"LMS-1960","LMS-1960-67","Active","Live Classroom Instruction","2015-09-28T00:00:00.0","2015-10-09T00:00:00.0","RSCE","2015-09-28T09:59:00.0",,,2,12,"80:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-54","Concluded","Live Classroom Instruction","2015-10-15T00:00:00.0","2015-10-15T00:00:00.0","UNMIK","2015-10-15T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-60","Active","Live Classroom Instruction","2016-03-02T00:00:00.0","2016-04-01T00:00:00.0","SEMG",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-100","Active","Live Classroom Instruction","2016-03-02T00:00:00.0",,"CNMC",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-2168","LMS-2168-225","Concluded","Live Classroom Instruction","2015-09-09T00:00:00.0","2015-10-09T00:00:00.0","MINURSO","2015-09-09T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-173","Active","Live Classroom Instruction","2016-01-12T00:00:00.0",,"MINURSO","2016-01-12T09:00:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-174","Concluded","Live Classroom Instruction","2015-09-09T00:00:00.0",,"MINURSO","2015-09-09T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-227","Active","Live Classroom Instruction","2015-10-29T00:00:00.0","2015-11-28T00:00:00.0","MINURSO","2015-10-29T09:59:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-228","Active","Live Classroom Instruction","2016-01-12T00:00:00.0","2016-02-11T00:00:00.0","MINURSO","2016-01-12T09:00:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-59","Concluded","Live Classroom Instruction","2015-12-03T00:00:00.0","2015-12-03T00:00:00.0","ECLAC","2015-12-03T09:00:00.0",,,1,1,"4:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2168","LMS-2168-234","Active","Live Classroom Instruction","2016-02-29T00:00:00.0","2016-02-29T00:00:00.0","UNAMI","2016-02-29T09:00:00.0","UNAMI Erbil Learning Center of Excellence","Umoja and IT Training Room",1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-249","Active","Live Classroom Instruction","2015-10-17T00:00:00.0","2015-10-18T00:00:00.0","UNMISS","2015-10-17T09:00:00.0",,,1,2,"16:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-253","Active","Live Classroom Instruction","2015-10-21T00:00:00.0","2015-10-22T00:00:00.0","UNMISS","2015-10-21T09:00:00.0",,,1,2,"16:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1939","LMS-1939-27","Pending","Live Classroom Instruction","2016-06-16T00:00:00.0",,"ECLAC",,,,,,,"Logistics Execution","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-355","Active","Live Classroom Instruction","2016-06-29T00:00:00.0","2016-06-29T00:00:00.0","UNMISS","2016-06-29T09:00:00.0",,,1,1,"7:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-755","Concluded","Live Classroom Instruction","2016-10-13T00:00:00.0","2016-10-13T00:00:00.0","UNMIL","2016-10-11T09:59:00.0",,,1,1,"7:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-804","Concluded","Live Classroom Instruction","2016-10-24T00:00:00.0","2016-10-24T00:00:00.0","UNMIL","2016-10-13T09:59:00.0",,,1,1,"7:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-806","Active","Live Classroom Instruction","2016-10-13T00:00:00.0","2016-10-16T00:00:00.0","MINUSCA","2016-10-14T09:29:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-1320","LMS-1320-391","Concluded","Live Classroom Instruction","2016-12-14T00:00:00.0",,"Geneva Learning Environment","2016-12-14T03:00:00.0","Annex Bocage 1","A1-52 - UMOJA Training Room Bocage",1,2,"16:00","Source to Acquire","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-242","Active","Live Classroom Instruction","2015-11-06T00:00:00.0","2015-12-06T00:00:00.0","MINURSO","2015-11-06T09:00:00.0",,,1,1,"8:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-251","Active","Live Classroom Instruction","2015-10-19T00:00:00.0","2015-10-20T00:00:00.0","UNMISS","2015-10-19T09:00:00.0",,,1,2,"16:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1306","LMS-1306-87","Active","Live Classroom Instruction","2016-05-09T00:00:00.0",,"ECA","2016-05-09T09:59:00.0",,,1,3,"24:00","Grants and Project Management","2017-02-03T13:24:07.663"
"LMS-2241","LMS-2241-20","Closed","Live Classroom Instruction","2015-09-28T00:00:00.0","2015-10-02T00:00:00.0","New York","2015-09-28T03:00:00.0",,,1,3,"22:30","Business Intelligence","2017-02-03T13:24:07.663"
"LMS-2241","LMS-2241-33","Closed","Live Classroom Instruction","2016-09-07T00:00:00.0","2016-09-09T00:00:00.0","New York","2016-09-07T10:00:00.0",,,1,3,"22:30","Business Intelligence","2017-02-03T13:24:07.663"
"LMS-1976","LMS-1976-2","Concluded","Live Classroom Instruction","2015-12-07T00:00:00.0","2015-12-11T00:00:00.0","Umoja","2015-12-07T09:00:00.0",,,1,5,"40:00","Real Estate","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-62","Concluded","Live Classroom Instruction","2016-07-25T00:00:00.0",,"New York","2016-07-25T09:30:00.0",,,1,1,"3:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-2342","LMS-2342-1","Concluded","Live Classroom Instruction","2016-06-20T00:00:00.0","2016-06-24T00:00:00.0","New York","2016-06-20T09:00:00.0",,,1,5,"40:00","Services Delivery and Property Management","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-389","Active","Live Classroom Instruction","2016-07-27T00:00:00.0","2016-07-27T00:00:00.0","UNTSO","2016-07-11T08:30:00.0",,,1,1,"5:30","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2193","LMS-2193-402","Concluded","Live Classroom Instruction","2016-07-07T00:00:00.0","2016-07-07T00:00:00.0","UNMIL","2016-07-07T09:59:00.0",,,1,1,"7:00","ESS / MSS","2017-02-03T13:24:07.663"
"LMS-2241","LMS-2241-42","Active","Live Classroom Instruction","2016-07-27T00:00:00.0",,"ESCWA",,,,,,,"Business Intelligence","2017-02-03T13:24:07.663"
"LMS-2349","LMS-2349-1","Inactive","Live Classroom Instruction","2016-06-20T00:00:00.0","2016-07-20T00:00:00.0","Umoja","2016-06-20T09:59:00.0",,,2,12,"80:00",,"2017-02-03T13:24:07.663"
"LMS-2244","LMS-2244-425","Active","Live Classroom Instruction","2016-09-20T00:00:00.0","2016-09-20T00:00:00.0","UNIFIL",,,,,,,"Travel Management","2017-02-03T13:24:07.663"
"LMS-2061","LMS-2061-1","Closed","Live Classroom Instruction","2015-05-21T00:00:00.0","2015-06-20T00:00:00.0","Umoja","2015-05-21T09:00:00.0",,,1,1,"8:00","Financial Accounting","2017-02-03T13:24:07.663"
"LMS-2066","LMS-2066-1","Closed","Live Classroom Instruction","2015-05-21T00:00:00.0","2015-06-20T00:00:00.0","Umoja","2015-05-21T09:00:00.0",,,1,1,"8:00","Logistics Execution","2017-02-03T13:24:07.663"
"LMS-2071","LMS-2071-1","Closed","Live Classroom Instruction","2015-05-21T00:00:00.0","2015-06-20T00:00:00.0","Umoja","2015-05-21T09:00:00.0",,,1,1,"8:00","Treasury and Cash Management","2017-02-03T13:24:07.663"
"LMS-2072","LMS-2072-1","Closed","Live Classroom Instruction","2016-05-31T00:00:00.0","2016-06-30T00:00:00.0","Umoja","2015-05-21T09:00:00.0",,,1,1,"8:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-1527","LMS-1527-71","Active","Live Classroom Instruction","2015-05-15T00:00:00.0","2015-05-15T00:00:00.0","Umoja","2015-05-15T09:00:00.0",,,1,1,"7:00","Services Delivery and Property Management","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-3","Active","Live Classroom Instruction","2015-04-01T00:00:00.0",,"ESCAP",,,,,,,"Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1931","LMS-1931-22","Pending","Live Classroom Instruction","2015-06-17T00:00:00.0",,"Geneva Learning Environment",,,,,,,"Grants and Project Management","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-10","Concluded","Live Classroom Instruction","2015-05-05T00:00:00.0","2015-05-06T00:00:00.0","ESCAP","2015-05-05T09:29:00.0",,,1,2,"15:00","Travel Management","2017-02-03T13:24:07.663"
"LMS-2113","LMS-2113-4","Closed","Live Classroom Instruction","2015-09-10T00:00:00.0","2015-10-10T00:00:00.0","Umoja",,,,,,,"Logistics Execution","2017-02-03T13:24:07.663"
"LMS-1957","LMS-1957-11","Concluded","Live Classroom Instruction","2015-06-05T00:00:00.0","2015-06-05T00:00:00.0","ESCAP","2015-06-05T09:29:00.0",,,1,1,"3:30","Travel Management","2017-02-03T13:24:07.663"
"LMS-1891","LMS-1891-16","Concluded","Live Classroom Instruction","2015-07-20T00:00:00.0",,"ECA","2015-07-20T09:59:00.0",,,1,1,"8:00","Umoja General","2017-02-03T13:24:07.663"
"LMS-1898","LMS-1898-20","Concluded","Live Classroom Instruction","2015-07-22T00:00:00.0",,"ECA","2015-07-22T09:59:00.0",,,1,1,"8:00","Umoja General","2017-02-03T13:24:07.663"
"LMS-2073","LMS-2073-10","Concluded","Live Classroom Instruction","2015-07-03T00:00:00.0","2015-07-03T00:00:00.0","ESCAP","2015-07-03T09:59:00.0",,,1,1,"1:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1901","LMS-1901-1","Concluded","Live Classroom Instruction","2015-01-12T00:00:00.0","2015-01-12T00:00:00.0","UNON","2015-01-12T03:00:00.0",,,1,1,"8:00","Human Resources Administration","2017-02-03T13:24:07.663"
"LMS-1865","LMS-1865-2","Concluded","Live Classroom Instruction","2014-12-06T00:00:00.0",,"Umoja","2014-11-24T03:00:00.0",,,2,13,"96:00","Source to Acquire","2017-02-03T13:24:07.663"
"LMS-1898","LMS-1898-2","Concluded","Live Classroom Instruction","2014-12-11T00:00:00.0","2014-12-11T00:00:00.0","UNON","2014-12-11T03:00:00.0",,,1,1,"8:00","Umoja General","2017-02-03T13:24:07.663"
"LMS-1866","LMS-1866-4","Concluded","Live Classroom Instruction","2015-01-23T00:00:00.0",,"UNON","2015-01-12T03:00:00.0",,,2,12,"80:00","Human Resources Administration","2017-02-03T13:24:07.663"
